transaction_id,customer_id,flavour_id,quantity_liters,transaction_date,transaction_country,transaction_town,postal_code,amount_dollar,generation_date,batch_number
47740,63,237,84000,5/11/23,GERMANY,Berlin,YP53H8,475000,5/6/24,2
47741,16,72,30000,12/24/24,INDIA,Bangalore,BR4TOJ,428000,5/6/24,2
47742,68,424,0,10/28/24,INDIA,Kolkata,64QJ73,46000,5/6/24,2
47743,63,413,81000,5/6/24,BRAZIL,Porto Alegre,34YJMD,1409000,5/6/24,2
47744,73,474,68000,2/20/24,ISRAEL,Ramat Gan,CEQHAB,398000,5/6/24,2
47745,58,166,78000,5/23/24,GERMANY,Berlin,5ZKY8T,850000,5/6/24,2
47746,70,308,89000,12/22/24,CANADA,Edmonton,B0NV9Q,937000,5/6/24,2
47747,37,73,21000,11/30/23,BRAZIL,Rio de Janeiro,MR0VPZ,1381000,5/6/24,2
47748,41,470,55000,8/3/23,FRANCE,Bordeaux,UMXJQQ,1547000,5/6/24,2
47749,51,367,77000,5/25/24,GERMANY,Berlin,T30BJ2,1232000,5/6/24,2
47750,11,88,2000,2/20/23,SPAIN,Málaga,TKA845,365000,5/6/24,2
47751,24,208,51000,2/21/24,CHINA,Shanghai,JCHRGD,1294000,5/6/24,2
47752,43,308,67000,1/4/25,JAPAN,Kyoto,AECPKK,327000,5/6/24,2
47753,21,17,93000,3/1/23,INDIA,Mumbai,QSTVIX,1251000,5/6/24,2
47754,75,277,16000,4/7/23,SPAIN,Valencia,522VV8,679000,5/6/24,2
47755,1,34,67000,6/19/23,JAPAN,Osaka,HSFBV1,805000,5/6/24,2
47756,6,109,60000,7/5/24,JAPAN,Fukuoka,ZMIKVQ,1060000,5/6/24,2
47757,4,179,53000,8/13/23,FRANCE,Strasbourg,91E8JK,1664000,5/6/24,2
47758,13,109,6000,6/26/24,BRAZIL,São Paulo,CXS0DG,780000,5/6/24,2
47759,59,143,82000,4/5/23,CANADA,Montreal,N2DYCM,1773000,5/6/24,2
47760,55,491,64000,7/11/24,JAPAN,Tokyo,L6Y06C,1102000,5/6/24,2
47761,63,148,85000,12/1/23,INDIA,Hyderabad,G3NU3X,151000,5/6/24,2
47762,31,461,60000,11/24/23,CHINA,Shanghai,ENEEF5,414000,5/6/24,2
47763,67,335,43000,10/10/23,FRANCE,Lyon,4QI7FC,259000,5/6/24,2
47764,14,193,99000,1/8/24,ISRAEL,Ramat Gan,60DP84,1851000,5/6/24,2
47765,12,360,73000,1/3/24,GERMANY,Hamburg,AUIC4B,3000,5/6/24,2
47766,9,201,38000,5/17/23,SPAIN,Granada,30UTH4,294000,5/6/24,2
47767,18,34,68000,11/6/24,SPAIN,Seville,C2UVXR,861000,5/6/24,2
47768,53,469,35000,8/23/24,CANADA,Vancouver,0BESL5,233000,5/6/24,2
47769,55,25,19000,10/2/24,CHINA,Nanjing,Z86JJS,1222000,5/6/24,2
47770,48,20,48000,3/9/23,JAPAN,Sapporo,YH4KJG,1562000,5/6/24,2
47771,40,29,60000,7/21/24,JAPAN,Sapporo,EANX3X,1806000,5/6/24,2
47772,69,27,7000,10/25/24,SPAIN,Barcelona,UMPAXL,1795000,5/6/24,2
47773,57,411,8000,5/19/23,ISRAEL,Petah Tikva,BRL6RY,416000,5/6/24,2
47774,62,381,11000,10/8/23,GERMANY,Hamburg,R369LG,215000,5/6/24,2
47775,66,228,2000,4/8/23,JAPAN,Fukuoka,7FLE42,1248000,5/6/24,2
47776,52,464,62000,9/22/23,FRANCE,Lyon,RM8GSU,1067000,5/6/24,2
47777,67,53,38000,9/3/24,SPAIN,Valencia,AXXXDH,1528000,5/6/24,2
47778,19,349,25000,8/18/24,CANADA,Montreal,VX532K,246000,5/6/24,2
47779,2,386,59000,12/14/23,JAPAN,Sapporo,SGVJYE,807000,5/6/24,2
47780,21,200,16000,2/26/23,ISRAEL,Beer Sheva,MM61R9,1215000,5/6/24,2
47781,4,359,54000,7/9/24,ISRAEL,Tel Aviv,D0NSL5,367000,5/6/24,2
47782,48,355,23000,9/11/24,CANADA,Edmonton,79P8EF,121000,5/6/24,2
47783,20,301,58000,10/2/24,ISRAEL,Ramat Gan,XLF56E,1699000,5/6/24,2
47784,42,96,2000,10/20/23,JAPAN,Nagoya,8Q7DFK,1078000,5/6/24,2
47785,44,103,54000,12/16/23,ISRAEL,Haifa,990P86,258000,5/6/24,2
47786,30,500,84000,7/14/23,GERMANY,Düsseldorf,8OCYF6,1102000,5/6/24,2
47787,67,244,82000,9/22/23,JAPAN,Tokyo,ZUCVQT,1180000,5/6/24,2
47788,2,230,61000,6/15/24,FRANCE,Marseille,Z5AF9A,1602000,5/6/24,2
47789,34,333,67000,6/5/24,SPAIN,Granada,4EN3GN,184000,5/6/24,2
47790,27,325,42000,4/28/24,FRANCE,Strasbourg,MJQXY4,42000,5/6/24,2
47791,70,135,17000,5/27/24,CHINA,Guangzhou,DC9B1A,918000,5/6/24,2
47792,27,1,23000,5/5/24,GERMANY,Frankfurt,GJ9REN,1487000,5/6/24,2
47793,52,171,42000,9/30/24,ISRAEL,Jerusalem,8IJV9Z,1727000,5/6/24,2
47794,17,288,91000,3/8/23,BRAZIL,Belém,ZAXZ3R,734000,5/6/24,2
47795,17,427,49000,8/18/23,GERMANY,Hamburg,ECFQ9K,205000,5/6/24,2
47796,26,90,2000,6/6/23,CANADA,Edmonton,QG4QGI,817000,5/6/24,2
47797,44,222,29000,8/12/23,CANADA,Ottawa,MVSCVF,97000,5/6/24,2
47798,49,147,44000,6/7/23,ISRAEL,Haifa,FQT83Y,1332000,5/6/24,2
47799,70,465,93000,11/19/23,BRAZIL,Fortaleza,XEAESB,1017000,5/6/24,2
47800,9,155,98000,6/14/24,FRANCE,Paris,Q1QLJ7,1689000,5/6/24,2
47801,12,68,38000,5/26/24,CANADA,Vancouver,QJCTL8,148000,5/6/24,2
47802,25,7,28000,11/9/24,GERMANY,Munich,6OGCM9,1536000,5/6/24,2
47803,41,414,72000,7/27/24,BRAZIL,São Paulo,74DHBC,1194000,5/6/24,2
47804,47,179,74000,6/8/23,BRAZIL,Porto Alegre,V2E34L,511000,5/6/24,2
47805,60,436,65000,2/24/23,ISRAEL,Haifa,IZODA0,963000,5/6/24,2
47806,45,191,72000,9/9/24,CHINA,Nanjing,ZIS6XA,66000,5/6/24,2
47807,65,162,11000,4/23/23,FRANCE,Strasbourg,XMRF9M,1996000,5/6/24,2
47808,18,111,81000,5/4/24,SPAIN,Granada,2DBI1K,1064000,5/6/24,2
47809,71,306,41000,7/3/23,ISRAEL,Tel Aviv,VD2K5T,521000,5/6/24,2
47810,45,168,59000,5/9/23,BRAZIL,São Paulo,THI92X,849000,5/6/24,2
47811,44,498,73000,8/2/23,JAPAN,Sapporo,0CJ03A,1635000,5/6/24,2
47812,60,472,5000,2/3/24,FRANCE,Lyon,JOKJRR,1119000,5/6/24,2
47813,9,184,42000,12/15/24,INDIA,Hyderabad,329PA0,1317000,5/6/24,2
47814,40,27,57000,9/26/24,SPAIN,Barcelona,8YKXS9,448000,5/6/24,2
47815,38,277,81000,7/21/24,INDIA,Delhi,3IK0HY,1629000,5/6/24,2
47816,61,183,50000,12/1/23,ISRAEL,Tel Aviv,CFA9HL,1838000,5/6/24,2
47817,63,355,98000,6/5/24,CANADA,Edmonton,349DVF,613000,5/6/24,2
47818,55,55,71000,1/11/24,INDIA,Kolkata,LS6R46,1292000,5/6/24,2
47819,30,269,18000,8/9/23,SPAIN,Madrid,EZGMED,1109000,5/6/24,2
47820,65,217,6000,5/31/24,FRANCE,Nice,J4JAHD,341000,5/6/24,2
47821,46,256,71000,10/9/23,GERMANY,Düsseldorf,H8G24M,1167000,5/6/24,2
47822,39,357,28000,5/3/24,ISRAEL,Beer Sheva,R2BAFZ,1146000,5/6/24,2
47823,33,127,84000,1/1/25,GERMANY,Düsseldorf,PNPF31,1645000,5/6/24,2
47824,20,201,33000,8/11/24,GERMANY,Düsseldorf,XJ562M,320000,5/6/24,2
47825,46,56,82000,5/10/24,CANADA,Calgary,OHPP5J,530000,5/6/24,2
47826,39,134,60000,9/9/24,INDIA,Chennai,GZR4CR,1756000,5/6/24,2
47827,8,227,12000,11/2/23,GERMANY,Frankfurt,FLJH47,1570000,5/6/24,2
47828,29,310,81000,11/2/23,BRAZIL,Rio de Janeiro,9HTCL5,1444000,5/6/24,2
47829,40,158,12000,11/24/24,SPAIN,Granada,E4C8FB,1703000,5/6/24,2
47830,60,57,11000,6/24/24,SPAIN,Barcelona,J3AXY0,364000,5/6/24,2
47831,10,334,59000,6/15/23,FRANCE,Marseille,KK4Q47,1691000,5/6/24,2
47832,71,342,77000,1/17/24,BRAZIL,Belém,UZ7I6O,1073000,5/6/24,2
47833,62,220,95000,7/10/24,GERMANY,Düsseldorf,SGP5YC,228000,5/6/24,2
47834,38,446,57000,5/23/24,CANADA,Ottawa,9RIXG6,1805000,5/6/24,2
47835,12,383,8000,10/6/23,JAPAN,Kyoto,K69MHC,88000,5/6/24,2
47836,48,493,93000,4/2/24,JAPAN,Sapporo,39LFIA,672000,5/6/24,2
47837,54,346,72000,4/8/23,SPAIN,Barcelona,GO7FCK,310000,5/6/24,2
47838,42,33,38000,6/1/24,FRANCE,Marseille,OO5S8U,1328000,5/6/24,2
47839,1,215,61000,4/21/23,FRANCE,Lyon,3217NK,966000,5/6/24,2
47840,71,408,31000,9/23/24,FRANCE,Marseille,O2ASST,1269000,5/6/24,2
47841,42,435,30000,2/23/24,ISRAEL,Beer Sheva,5CKT75,469000,5/6/24,2
47842,59,346,62000,7/4/23,ISRAEL,Ramat Gan,3B5HV3,1003000,5/6/24,2
47843,2,50,45000,6/20/23,INDIA,Chennai,2IK82K,504000,5/6/24,2
47844,24,155,14000,7/22/23,BRAZIL,Rio de Janeiro,O605PQ,157000,5/6/24,2
47845,38,322,84000,9/29/23,CANADA,Edmonton,OCVUBQ,851000,5/6/24,2
47846,67,315,89000,6/13/24,BRAZIL,São Paulo,O86XL9,754000,5/6/24,2
47847,74,316,77000,1/26/24,SPAIN,Málaga,1KGKIF,1934000,5/6/24,2
47848,6,320,53000,9/15/23,BRAZIL,São Paulo,2F86N8,1871000,5/6/24,2
47849,15,195,33000,6/5/23,BRAZIL,Porto Alegre,8RODGA,1724000,5/6/24,2
47850,54,250,26000,9/13/23,SPAIN,Granada,Q0JLYI,1633000,5/6/24,2
47851,68,413,10000,10/1/24,JAPAN,Tokyo,AMRPT0,256000,5/6/24,2
47852,56,18,11000,3/25/24,INDIA,Kolkata,5OOYXC,1069000,5/6/24,2
47853,56,409,62000,4/11/24,SPAIN,Málaga,6SZFY7,1238000,5/6/24,2
47854,15,489,11000,8/16/23,ISRAEL,Ramat Gan,E83Z90,1918000,5/6/24,2
47855,29,170,8000,1/9/24,CANADA,Vancouver,P8USDQ,1778000,5/6/24,2
47856,58,284,39000,7/30/23,CHINA,Nanjing,NPCR8R,1410000,5/6/24,2
47857,40,402,28000,6/19/24,FRANCE,Paris,M54OYV,1776000,5/6/24,2
47858,17,452,78000,3/24/23,GERMANY,Cologne,RBVNQ3,1802000,5/6/24,2
47859,20,194,3000,5/19/24,SPAIN,Málaga,405E81,1360000,5/6/24,2
47860,31,87,28000,5/8/23,INDIA,Delhi,Y5X216,308000,5/6/24,2
47861,11,62,25000,12/2/24,JAPAN,Nagoya,7MK9A3,789000,5/6/24,2
47862,16,95,92000,7/8/24,CHINA,Shanghai,OIHYY9,1071000,5/6/24,2
47863,55,7,85000,7/2/24,BRAZIL,Belém,INQ5O5,1266000,5/6/24,2
47864,44,56,28000,2/18/23,ISRAEL,Jerusalem,IIFE6Z,98000,5/6/24,2
47865,57,73,39000,10/1/24,CHINA,Shenzhen,Q3H6MY,121000,5/6/24,2
47866,51,306,31000,9/11/23,CHINA,Shanghai,JU2L9A,145000,5/6/24,2
47867,44,215,92000,4/14/23,GERMANY,Hamburg,V2A6EB,88000,5/6/24,2
47868,47,393,28000,2/10/24,ISRAEL,Beer Sheva,2H0J4N,694000,5/6/24,2
47869,9,461,83000,5/26/23,CANADA,Ottawa,9X5GGF,57000,5/6/24,2
47870,54,191,6000,11/28/23,CHINA,Guangzhou,B2P606,1232000,5/6/24,2
47871,12,24,71000,9/26/23,FRANCE,Marseille,I5S8UU,989000,5/6/24,2
47872,54,72,36000,4/9/23,ISRAEL,Tel Aviv,TRQG1V,611000,5/6/24,2
47873,14,109,69000,10/14/23,ISRAEL,Petah Tikva,KDV6F8,1374000,5/6/24,2
47874,6,372,35000,8/28/23,SPAIN,Barcelona,ZZVYP3,1092000,5/6/24,2
47875,1,489,40000,4/2/23,FRANCE,Nice,LG4YP7,1687000,5/6/24,2
47876,30,19,62000,6/4/23,FRANCE,Marseille,UGAYA9,1063000,5/6/24,2
47877,33,218,1000,12/15/24,CANADA,Ottawa,EKBYD4,1529000,5/6/24,2
47878,8,307,79000,7/16/24,SPAIN,Málaga,AK21OX,990000,5/6/24,2
47879,34,358,2000,9/15/23,INDIA,Delhi,XNQEJR,916000,5/6/24,2
47880,51,347,39000,8/21/24,FRANCE,Nice,H1XUH8,1784000,5/6/24,2
47881,18,405,6000,6/21/23,FRANCE,Strasbourg,K0H58G,1142000,5/6/24,2
47882,39,225,56000,7/3/24,CHINA,Shanghai,Y0L4NR,748000,5/6/24,2
47883,51,137,91000,12/7/24,SPAIN,Barcelona,PKCX2H,1580000,5/6/24,2
47884,9,21,7000,7/12/23,CHINA,Guangzhou,Q8PAUH,1257000,5/6/24,2
47885,66,190,95000,3/23/23,CHINA,Chengdu,HFH5J1,1148000,5/6/24,2
47886,43,145,48000,1/25/24,GERMANY,Frankfurt,NPD9PZ,515000,5/6/24,2
47887,46,440,81000,1/3/24,GERMANY,Munich,019JXA,1652000,5/6/24,2
47888,44,380,16000,6/24/23,CHINA,Beijing,CMIMCX,676000,5/6/24,2
47889,61,433,69000,1/8/24,ISRAEL,Jerusalem,5RFK2T,1338000,5/6/24,2
47890,51,122,2000,7/28/24,FRANCE,Bordeaux,VSS2LS,1989000,5/6/24,2
47891,24,413,92000,5/26/24,FRANCE,Nice,ZBCM6X,1304000,5/6/24,2
47892,28,355,2000,8/21/24,FRANCE,Strasbourg,O9T9P5,816000,5/6/24,2
47893,63,68,61000,12/25/23,FRANCE,Bordeaux,GTHYSH,651000,5/6/24,2
47894,16,229,94000,2/8/24,BRAZIL,Brasília,ISFL2J,476000,5/6/24,2
47895,74,167,84000,1/9/25,BRAZIL,Fortaleza,Z3TSH0,1055000,5/6/24,2
47896,10,248,86000,10/5/23,ISRAEL,Haifa,O4SYYF,1324000,5/6/24,2
47897,29,327,90000,2/21/23,SPAIN,Seville,A6CEET,1857000,5/6/24,2
47898,38,393,24000,2/6/24,CHINA,Chengdu,TL17V7,1916000,5/6/24,2
47899,10,234,98000,2/17/24,GERMANY,Cologne,DDR1Z8,1641000,5/6/24,2
47900,40,47,90000,9/20/23,CHINA,Nanjing,V9B1MZ,161000,5/6/24,2
47901,18,433,79000,3/13/23,BRAZIL,Porto Alegre,A5M2MM,1755000,5/6/24,2
47902,57,205,68000,12/4/23,CHINA,Nanjing,NKX8OD,1763000,5/6/24,2
47903,71,183,66000,5/1/24,CHINA,Shenzhen,F3N645,995000,5/6/24,2
47904,48,405,42000,8/17/24,FRANCE,Bordeaux,8VGSM9,962000,5/6/24,2
47905,20,289,88000,10/20/23,GERMANY,Cologne,VADC46,946000,5/6/24,2
47906,53,359,10000,8/28/24,GERMANY,Berlin,8IUYP5,667000,5/6/24,2
47907,67,198,81000,6/18/23,GERMANY,Düsseldorf,FGKO1B,1024000,5/6/24,2
47908,37,442,58000,7/11/23,BRAZIL,Fortaleza,6Q9D3T,1981000,5/6/24,2
47909,48,134,80000,5/21/24,INDIA,Hyderabad,9E2LXY,1814000,5/6/24,2
47910,51,200,78000,1/11/24,CHINA,Shenzhen,A9VGC0,485000,5/6/24,2
47911,69,424,91000,5/3/24,GERMANY,Hamburg,78KF8T,1855000,5/6/24,2
47912,9,340,33000,2/25/23,FRANCE,Paris,KYVAD8,938000,5/6/24,2
47913,56,48,98000,10/6/24,CHINA,Nanjing,AFCJDX,1140000,5/6/24,2
47914,38,345,15000,12/16/24,INDIA,Mumbai,UX7JTA,1998000,5/6/24,2
47915,37,179,45000,1/29/24,ISRAEL,Beer Sheva,HMRB1P,907000,5/6/24,2
47916,16,2,27000,11/6/24,BRAZIL,Fortaleza,6GY8TQ,505000,5/6/24,2
47917,63,313,23000,12/13/23,FRANCE,Paris,FO7VNR,1186000,5/6/24,2
47918,37,497,98000,3/24/23,JAPAN,Tokyo,2V7VLP,1020000,5/6/24,2
47919,45,109,23000,11/25/23,INDIA,Kolkata,TH2L2Y,100000,5/6/24,2
47920,19,87,69000,3/4/23,SPAIN,Seville,3EE91T,567000,5/6/24,2
47921,61,329,57000,2/16/24,CHINA,Beijing,H063LA,1616000,5/6/24,2
47922,49,221,7000,6/28/23,BRAZIL,São Paulo,IF9SMC,672000,5/6/24,2
47923,45,358,36000,4/19/24,JAPAN,Sapporo,UYUO4M,474000,5/6/24,2
47924,39,101,43000,7/25/23,SPAIN,Valencia,UMQKB6,1465000,5/6/24,2
47925,55,59,64000,2/28/23,CHINA,Nanjing,KY7HPO,1063000,5/6/24,2
47926,7,419,82000,11/15/23,CHINA,Nanjing,NRC8D0,820000,5/6/24,2
47927,64,150,80000,5/27/23,JAPAN,Nagoya,Z7K58A,321000,5/6/24,2
47928,9,347,28000,1/14/24,JAPAN,Sapporo,82OZKR,1790000,5/6/24,2
47929,62,194,55000,5/13/24,CHINA,Guangzhou,9I9XHS,1181000,5/6/24,2
47930,70,409,62000,12/27/23,ISRAEL,Jerusalem,DDJE6Y,1949000,5/6/24,2
47931,65,184,72000,8/6/23,BRAZIL,Brasília,G0FY0C,188000,5/6/24,2
47932,73,363,51000,4/27/23,FRANCE,Nice,UZIU21,960000,5/6/24,2
47933,32,202,43000,12/16/24,GERMANY,Berlin,XTFS94,1597000,5/6/24,2
47934,64,344,39000,4/22/24,ISRAEL,Petah Tikva,8TDOXJ,281000,5/6/24,2
47935,33,78,22000,1/19/24,BRAZIL,Porto Alegre,E84241,1733000,5/6/24,2
47936,7,429,30000,12/21/23,FRANCE,Lyon,73L3QP,465000,5/6/24,2
47937,27,309,53000,10/10/24,INDIA,Delhi,OZOETL,705000,5/6/24,2
47938,67,173,46000,10/19/24,CHINA,Nanjing,V5SLHZ,1217000,5/6/24,2
47939,8,223,98000,11/14/23,GERMANY,Frankfurt,YVNLPM,1698000,5/6/24,2
47940,46,239,78000,11/26/23,JAPAN,Osaka,POOMP7,464000,5/6/24,2
47941,26,164,42000,11/20/24,SPAIN,Barcelona,KMEE2B,523000,5/6/24,2
47942,11,440,30000,5/23/23,FRANCE,Strasbourg,5RV32Z,1558000,5/6/24,2
47943,37,308,57000,11/19/23,BRAZIL,Porto Alegre,73RDBX,368000,5/6/24,2
47944,58,320,47000,7/1/23,INDIA,Chennai,Y0274N,244000,5/6/24,2
47945,33,459,25000,11/15/24,GERMANY,Cologne,7U11BZ,1510000,5/6/24,2
47946,60,260,96000,12/22/23,SPAIN,Seville,F0UK7E,1478000,5/6/24,2
47947,1,5,95000,8/15/24,CHINA,Shanghai,F6OMQN,1994000,5/6/24,2
47948,31,205,38000,6/2/23,CHINA,Chengdu,SC4XN1,943000,5/6/24,2
47949,68,269,90000,5/11/23,BRAZIL,Belém,S1J439,552000,5/6/24,2
47950,40,449,31000,1/14/24,BRAZIL,Fortaleza,Y1VOG8,1575000,5/6/24,2
47951,34,186,61000,6/18/24,JAPAN,Tokyo,U2QM3S,1570000,5/6/24,2
47952,21,196,70000,8/8/23,INDIA,Kolkata,V6M5M0,427000,5/6/24,2
47953,50,118,39000,8/17/23,BRAZIL,Porto Alegre,E3VQRI,673000,5/6/24,2
47954,30,164,82000,2/29/24,INDIA,Hyderabad,DQ0QZV,73000,5/6/24,2
47955,74,246,30000,12/10/24,JAPAN,Kyoto,9IDBRU,1397000,5/6/24,2
47956,36,288,65000,4/9/23,BRAZIL,Brasília,3I3ZD3,1359000,5/6/24,2
47957,66,283,22000,6/11/24,INDIA,Delhi,2AY88V,12000,5/6/24,2
47958,15,366,99000,7/11/24,CANADA,Ottawa,KSK3MH,1399000,5/6/24,2
47959,52,224,64000,4/16/23,JAPAN,Sapporo,4QQSQS,1513000,5/6/24,2
47960,15,215,74000,5/28/24,FRANCE,Paris,XM1HOD,969000,5/6/24,2
47961,34,379,63000,4/5/23,INDIA,Mumbai,I18O43,1500000,5/6/24,2
47962,19,260,41000,4/15/24,CHINA,Guangzhou,RXC7LV,773000,5/6/24,2
47963,8,481,34000,7/18/23,CHINA,Chengdu,39241E,977000,5/6/24,2
47964,35,397,17000,7/25/24,INDIA,Chennai,M0YI63,851000,5/6/24,2
47965,10,273,37000,2/14/24,CANADA,Montreal,CP3J8R,1535000,5/6/24,2
47966,28,170,92000,7/13/23,INDIA,Mumbai,9DZJLN,945000,5/6/24,2
47967,34,324,70000,10/23/24,SPAIN,Madrid,K6SB16,886000,5/6/24,2
47968,9,475,55000,7/2/24,FRANCE,Marseille,DZSPMH,721000,5/6/24,2
47969,40,435,36000,6/20/23,JAPAN,Sapporo,QF8017,509000,5/6/24,2
47970,38,280,48000,8/12/24,FRANCE,Lyon,HSQ5ZG,1029000,5/6/24,2
47971,16,71,76000,5/1/24,FRANCE,Paris,C1L2HM,1166000,5/6/24,2
47972,54,430,53000,2/25/24,SPAIN,Madrid,7ZJO57,1568000,5/6/24,2
47973,25,462,59000,9/1/24,FRANCE,Marseille,DPNTYB,1815000,5/6/24,2
47974,34,136,65000,11/23/24,SPAIN,Seville,GRNV52,642000,5/6/24,2
47975,40,264,72000,11/10/23,SPAIN,Barcelona,PIYT78,215000,5/6/24,2
47976,10,313,76000,4/16/24,GERMANY,Frankfurt,HE1U07,1399000,5/6/24,2
47977,66,408,58000,11/6/23,BRAZIL,São Paulo,AEH59F,1963000,5/6/24,2
47978,31,184,50000,8/15/23,SPAIN,Valencia,E4889I,1637000,5/6/24,2
47979,31,342,50000,8/14/24,SPAIN,Málaga,Q9IB11,395000,5/6/24,2
47980,47,319,10000,4/22/24,FRANCE,Paris,7PRXDI,313000,5/6/24,2
47981,11,394,51000,12/17/23,FRANCE,Strasbourg,2FAPRD,109000,5/6/24,2
47982,53,310,28000,9/29/24,JAPAN,Osaka,1C924R,1557000,5/6/24,2
47983,48,209,79000,9/20/24,GERMANY,Düsseldorf,5X82TM,1453000,5/6/24,2
47984,25,155,30000,9/21/24,JAPAN,Sapporo,HN74RN,607000,5/6/24,2
47985,70,36,24000,6/23/24,INDIA,Bangalore,4M3C5H,1934000,5/6/24,2
47986,28,206,11000,11/7/24,INDIA,Hyderabad,I4RB5G,1249000,5/6/24,2
47987,7,126,16000,1/28/24,ISRAEL,Jerusalem,H95RDI,153000,5/6/24,2
47988,47,358,30000,1/3/24,INDIA,Bangalore,4NKO5I,401000,5/6/24,2
47989,57,45,22000,4/22/23,GERMANY,Munich,CC68KD,1960000,5/6/24,2
47990,22,76,47000,2/19/24,ISRAEL,Petah Tikva,Y6BY04,1908000,5/6/24,2
47991,75,61,37000,3/1/23,JAPAN,Osaka,ZYN6J8,1943000,5/6/24,2
47992,36,138,83000,8/5/23,JAPAN,Kyoto,FAYJYX,348000,5/6/24,2
47993,13,100,70000,12/24/23,FRANCE,Strasbourg,7V9M23,1455000,5/6/24,2
47994,8,292,34000,5/24/23,JAPAN,Kyoto,13DXBO,211000,5/6/24,2
47995,28,6,65000,11/24/23,ISRAEL,Petah Tikva,MK9YI9,1735000,5/6/24,2
47996,1,210,17000,9/20/23,CANADA,Ottawa,T43OKN,651000,5/6/24,2
47997,5,48,49000,8/18/23,CHINA,Beijing,7EF402,1792000,5/6/24,2
47998,56,453,95000,12/4/24,ISRAEL,Beer Sheva,PB40G2,460000,5/6/24,2
47999,74,181,31000,12/9/23,BRAZIL,Rio de Janeiro,27VGOZ,1556000,5/6/24,2
48000,5,139,91000,5/14/24,GERMANY,Düsseldorf,DDC7LO,1474000,5/6/24,2
48001,60,266,11000,5/11/23,CHINA,Beijing,NM7O88,819000,5/6/24,2
48002,75,399,55000,5/18/24,JAPAN,Tokyo,DT6X0P,1896000,5/6/24,2
48003,9,466,30000,7/15/23,INDIA,Kolkata,LOH1VS,1587000,5/6/24,2
48004,58,343,28000,5/27/24,CANADA,Toronto,42B2XZ,1676000,5/6/24,2
48005,28,230,90000,11/9/23,ISRAEL,Jerusalem,EXLH4Q,1819000,5/6/24,2
48006,8,377,53000,3/23/23,FRANCE,Paris,BD2QQS,1257000,5/6/24,2
48007,47,223,43000,11/23/24,GERMANY,Berlin,83S7U1,20000,5/6/24,2
48008,7,353,9000,6/27/24,BRAZIL,Rio de Janeiro,8LG6V7,211000,5/6/24,2
48009,16,111,50000,7/11/24,FRANCE,Strasbourg,FDAYHN,1924000,5/6/24,2
48010,58,312,38000,8/7/24,ISRAEL,Beer Sheva,98DC47,1451000,5/6/24,2
48011,74,246,17000,1/18/24,CANADA,Ottawa,X7AX7B,702000,5/6/24,2
48012,48,286,64000,6/29/23,JAPAN,Tokyo,QBT7M4,679000,5/6/24,2
48013,33,384,91000,7/9/23,JAPAN,Sapporo,I47KVM,1586000,5/6/24,2
48014,2,98,76000,2/28/24,BRAZIL,Rio de Janeiro,TY3HUF,485000,5/6/24,2
48015,22,472,63000,9/27/23,INDIA,Bangalore,O5G7I4,1974000,5/6/24,2
48016,15,216,70000,9/2/23,CHINA,Chengdu,QX3P2Z,1140000,5/6/24,2
48017,45,96,44000,2/17/24,FRANCE,Lyon,TXXZBS,1255000,5/6/24,2
48018,23,449,53000,3/26/23,FRANCE,Marseille,LRTQ9D,1959000,5/6/24,2
48019,45,401,50000,5/18/24,BRAZIL,Fortaleza,2V8LYC,904000,5/6/24,2
48020,15,267,86000,9/10/24,JAPAN,Kyoto,BUCQ48,1583000,5/6/24,2
48021,18,47,64000,5/17/23,JAPAN,Nagoya,B9ZQBG,1756000,5/6/24,2
48022,10,439,79000,10/5/24,ISRAEL,Petah Tikva,Z0BCPB,1516000,5/6/24,2
48023,59,81,94000,7/6/23,CANADA,Calgary,7B0PY4,954000,5/6/24,2
48024,53,102,32000,11/25/23,SPAIN,Barcelona,8DRNN7,1672000,5/6/24,2
48025,62,363,63000,9/3/23,BRAZIL,Fortaleza,X1MVFG,1285000,5/6/24,2
48026,29,276,13000,2/11/24,INDIA,Mumbai,LEUCXQ,1192000,5/6/24,2
48027,18,233,89000,4/13/24,FRANCE,Lyon,ZPUB2R,1310000,5/6/24,2
48028,35,448,2000,4/2/23,ISRAEL,Ramat Gan,2JPITP,1752000,5/6/24,2
48029,41,433,1000,1/19/24,INDIA,Bangalore,ODQDXE,161000,5/6/24,2
48030,13,55,31000,4/15/23,BRAZIL,Rio de Janeiro,B81ICP,26000,5/6/24,2
48031,51,61,33000,1/6/25,JAPAN,Sapporo,4J9OV1,848000,5/6/24,2
48032,50,53,31000,10/26/23,BRAZIL,Rio de Janeiro,DYP4MR,1027000,5/6/24,2
48033,47,170,39000,3/6/23,ISRAEL,Petah Tikva,PE8CTO,358000,5/6/24,2
48034,22,170,20000,10/24/23,CANADA,Ottawa,KU4853,1098000,5/6/24,2
48035,35,69,73000,9/17/23,FRANCE,Nice,E7E1ZA,1042000,5/6/24,2
48036,64,18,18000,1/13/24,CANADA,Vancouver,NFYUK1,422000,5/6/24,2
48037,52,271,20000,4/29/24,FRANCE,Lyon,B1K6QS,743000,5/6/24,2
48038,5,110,46000,11/24/24,INDIA,Bangalore,7JNKC6,10000,5/6/24,2
48039,2,61,87000,12/5/23,BRAZIL,Rio de Janeiro,D7IH58,310000,5/6/24,2
